device_name,mac,rssi,location,time_utc,proximity
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:52:17.272224Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:52:32.326917Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:52:47.363519Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:52:47.364521Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:53:02.421833Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:53:17.466556Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:53:17.468559Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:53:32.527840Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:53:32.528841Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:53:47.580470Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:54:02.612392Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:54:02.613395Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:54:17.662356Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:54:32.705719Z,Unknown
Unknown,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:54:32.705719Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:54:47.762797Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:55:02.824566Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:55:17.870346Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:55:32.922593Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:55:47.961375Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:56:03.009170Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:56:18.054156Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:56:33.097801Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:56:48.145058Z,Unknown
Unknown,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T17:56:48.145058Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:57:03.197103Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:57:18.249597Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:57:33.301093Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:57:48.349026Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:58:03.388446Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:58:18.441027Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:58:33.497096Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:58:48.551209Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:59:03.578787Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:59:18.610049Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:59:33.672910Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T17:59:48.710679Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T18:00:03.767197Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T18:00:18.822600Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T18:00:33.887331Z,Unknown
Unknown,70:4D:9B:95:5B:CA,N/A,ECE_Lab_Test,2025-10-28T18:00:33.891863Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T18:00:48.936678Z,Unknown
Unknown,70:4D:9B:95:5B:CA,N/A,ECE_Lab_Test,2025-10-28T18:00:48.938176Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T18:01:03.999864Z,Unknown
Unknown,70:4D:9B:95:5B:CA,N/A,ECE_Lab_Test,2025-10-28T18:01:04.000371Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T18:01:19.055778Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T18:01:34.116845Z,Unknown
Unknown,70:4D:9B:95:5B:CA,N/A,ECE_Lab_Test,2025-10-28T18:01:34.117787Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T18:01:49.162016Z,Unknown
Unknown,70:4D:9B:95:5B:CA,N/A,ECE_Lab_Test,2025-10-28T18:01:49.163388Z,Unknown
Unknown,0D:40:42:A8:2A:5D,N/A,ECE_Lab_Test,2025-10-28T18:02:04.206549Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:02:04.207601Z,Unknown
Unknown,70:4D:9B:95:5B:CA,N/A,ECE_Lab_Test,2025-10-28T18:02:04.219200Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:02:19.270261Z,Unknown
Unknown,70:4D:9B:95:5B:CA,N/A,ECE_Lab_Test,2025-10-28T18:02:19.271341Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:02:34.323480Z,Unknown
Unknown,70:4D:9B:95:5B:CA,N/A,ECE_Lab_Test,2025-10-28T18:02:34.323480Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:02:49.364495Z,Unknown
Unknown,70:4D:9B:95:5B:CA,N/A,ECE_Lab_Test,2025-10-28T18:02:49.365781Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:03:04.411875Z,Unknown
Unknown,70:4D:9B:95:5B:CA,N/A,ECE_Lab_Test,2025-10-28T18:03:04.411875Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:03:19.460161Z,Unknown
Unknown,70:4D:9B:95:5B:CA,N/A,ECE_Lab_Test,2025-10-28T18:03:19.461195Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:03:34.507389Z,Unknown
Unknown,70:4D:9B:95:5B:CA,N/A,ECE_Lab_Test,2025-10-28T18:03:34.508387Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:03:49.551745Z,Unknown
Unknown,70:4D:9B:95:5B:CA,N/A,ECE_Lab_Test,2025-10-28T18:03:49.552748Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:04:04.785584Z,Unknown
Unknown,70:4D:9B:95:5B:CA,N/A,ECE_Lab_Test,2025-10-28T18:04:04.785584Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:04:19.837959Z,Unknown
Unknown,28:0F:BF:3E:E7:F7,N/A,ECE_Lab_Test,2025-10-28T18:04:19.839011Z,Unknown
Unknown,70:4D:9B:95:5B:CA,N/A,ECE_Lab_Test,2025-10-28T18:04:19.839962Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:04:34.888676Z,Unknown
Unknown,28:0F:BF:3E:E7:F7,N/A,ECE_Lab_Test,2025-10-28T18:04:34.891118Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:04:34.893287Z,Unknown
Unknown,70:4D:9B:95:5B:CA,N/A,ECE_Lab_Test,2025-10-28T18:04:49.944802Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:04:49.946310Z,Unknown
Unknown,28:0F:BF:3E:E7:F7,N/A,ECE_Lab_Test,2025-10-28T18:04:49.947316Z,Unknown
Unknown,70:4D:9B:95:5B:CA,N/A,ECE_Lab_Test,2025-10-28T18:05:04.984668Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:05:04.986175Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:05:04.986175Z,Unknown
Unknown,0D:B8:06:8B:6F:D7,N/A,ECE_Lab_Test,2025-10-28T18:05:04.987424Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:05:20.046084Z,Unknown
Unknown,70:4D:9B:95:5B:CA,N/A,ECE_Lab_Test,2025-10-28T18:05:20.047097Z,Unknown
Unknown,0D:B8:06:8B:6F:D7,N/A,ECE_Lab_Test,2025-10-28T18:05:20.048103Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:05:35.104294Z,Unknown
Unknown,70:4D:9B:95:5B:CA,N/A,ECE_Lab_Test,2025-10-28T18:05:35.105800Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:05:50.153727Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:06:05.210211Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:06:20.259155Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:06:35.341542Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:06:50.399885Z,Unknown
Unknown,0D:B8:06:8B:6F:D7,N/A,ECE_Lab_Test,2025-10-28T18:06:50.400884Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:07:05.448258Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:07:20.496416Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:07:35.537824Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:07:50.592286Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:08:05.638918Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:08:20.693484Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:08:35.760256Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:08:50.912375Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:09:05.940998Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:09:05.942000Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:09:20.995287Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:09:36.031270Z,Unknown
Unknown,0D:B8:06:8B:6F:D7,N/A,ECE_Lab_Test,2025-10-28T18:09:36.032274Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:09:51.078915Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:10:06.137468Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:10:06.138470Z,Unknown
Unknown,0D:B8:06:8B:6F:D7,N/A,ECE_Lab_Test,2025-10-28T18:10:06.139470Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:10:21.175959Z,Unknown
Unknown,0D:B8:06:8B:6F:D7,N/A,ECE_Lab_Test,2025-10-28T18:10:21.177467Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:10:36.231258Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:10:51.251817Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:11:06.314548Z,Unknown
Unknown,0D:B8:06:8B:6F:D7,N/A,ECE_Lab_Test,2025-10-28T18:11:06.316549Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:11:06.320065Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:11:21.369759Z,Unknown
Unknown,0D:B8:06:8B:6F:D7,N/A,ECE_Lab_Test,2025-10-28T18:11:21.370770Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:11:36.402214Z,Unknown
Unknown,0D:B8:06:8B:6F:D7,N/A,ECE_Lab_Test,2025-10-28T18:11:36.403214Z,Unknown
Unknown,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:11:36.404212Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:11:51.455243Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:12:06.489676Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:12:21.534392Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:12:36.600588Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:12:51.656732Z,Unknown
Unknown,0D:B8:06:8B:6F:D7,N/A,ECE_Lab_Test,2025-10-28T18:12:51.658286Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:13:06.704822Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:13:21.755544Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:13:21.756544Z,Unknown
Unknown,0D:B8:06:8B:6F:D7,N/A,ECE_Lab_Test,2025-10-28T18:13:21.762933Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:13:36.819031Z,Unknown
Unknown,0D:B8:06:8B:6F:D7,N/A,ECE_Lab_Test,2025-10-28T18:13:36.820069Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:13:36.821158Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:13:51.872081Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:13:51.873107Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:14:06.907791Z,Unknown
Unknown,36:B6:BA:E0:5A:10,N/A,ECE_Lab_Test,2025-10-28T18:14:06.929019Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:14:21.986266Z,Unknown
Unknown,36:B6:BA:E0:5A:10,N/A,ECE_Lab_Test,2025-10-28T18:14:21.987212Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:14:37.038979Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:14:37.040003Z,Unknown
Unknown,36:B6:BA:E0:5A:10,N/A,ECE_Lab_Test,2025-10-28T18:14:37.040003Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:14:52.083281Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:14:52.090489Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:15:07.137329Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:15:07.137329Z,Unknown
Unknown,36:B6:BA:E0:5A:10,N/A,ECE_Lab_Test,2025-10-28T18:15:07.141149Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:15:22.185278Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:15:22.186288Z,Unknown
Unknown,36:B6:BA:E0:5A:10,N/A,ECE_Lab_Test,2025-10-28T18:15:22.187282Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:15:37.231713Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:15:52.275098Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:16:07.327171Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:16:22.369259Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:16:37.435173Z,Unknown
Unknown,1B:C6:58:2E:42:F5,N/A,ECE_Lab_Test,2025-10-28T18:16:52.481800Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:17:07.519248Z,Unknown
Unknown,0D:73:CD:B9:38:85,N/A,ECE_Lab_Test,2025-10-28T18:17:07.520250Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:17:07.520250Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:17:22.565607Z,Unknown
Unknown,0D:73:CD:B9:38:85,N/A,ECE_Lab_Test,2025-10-28T18:17:37.620680Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:17:37.622191Z,Unknown
Unknown,0D:73:CD:B9:38:85,N/A,ECE_Lab_Test,2025-10-28T18:17:52.699875Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:17:52.700880Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:18:07.769946Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:18:07.770945Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:18:22.816312Z,Unknown
Unknown,0D:73:CD:B9:38:85,N/A,ECE_Lab_Test,2025-10-28T18:18:22.817585Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:18:37.853154Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:18:37.854323Z,Unknown
Unknown,0D:73:CD:B9:38:85,N/A,ECE_Lab_Test,2025-10-28T18:18:37.856322Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:18:52.909984Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:19:07.954035Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:19:07.955519Z,Unknown
Unknown,0D:73:CD:B9:38:85,N/A,ECE_Lab_Test,2025-10-28T18:19:07.955519Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:19:23.010430Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:19:38.043488Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:19:53.083807Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:20:08.140165Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:20:23.198047Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:20:38.241650Z,Unknown
Unknown,0D:73:CD:B9:38:85,N/A,ECE_Lab_Test,2025-10-28T18:20:38.241650Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:20:53.309363Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:21:08.357139Z,Unknown
Unknown,0D:73:CD:B9:38:85,N/A,ECE_Lab_Test,2025-10-28T18:21:08.358624Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:21:23.391913Z,Unknown
Unknown,0D:73:CD:B9:38:85,N/A,ECE_Lab_Test,2025-10-28T18:21:23.392903Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:21:38.451556Z,Unknown
Unknown,0D:73:CD:B9:38:85,N/A,ECE_Lab_Test,2025-10-28T18:21:38.460047Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:21:38.461054Z,Unknown
Unknown,0D:73:CD:B9:38:85,N/A,ECE_Lab_Test,2025-10-28T18:21:53.505653Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:21:53.506871Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:21:53.507865Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:22:08.546317Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:22:08.547316Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:22:23.602942Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:22:23.602942Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:22:38.672832Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:22:38.673391Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:22:53.728041Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:23:08.767606Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:23:23.816628Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:23:38.862790Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:23:53.921026Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:24:08.980100Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:24:24.035193Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:24:39.081826Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:24:54.134096Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:25:09.185751Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:25:24.248081Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:25:39.282276Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:25:54.332497Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:26:09.389457Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:26:24.438089Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:26:39.494938Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:26:54.551085Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:26:54.553592Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:27:09.604154Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:27:24.659871Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:27:39.733512Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:27:54.776891Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:28:09.822515Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:28:24.867067Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:28:39.924932Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:28:54.979241Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:29:10.016202Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:29:25.092659Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:29:40.133727Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:29:55.192910Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:30:10.251626Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:30:25.303335Z,Unknown
Unknown,34:FF:A5:36:4F:20,N/A,ECE_Lab_Test,2025-10-28T18:30:40.347959Z,Unknown
BeatXP Vega Neo,A6:3E:98:B7:27:54,N/A,ECE_Lab_Test,2025-10-28T18:30:40.348964Z,Unknown
